Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9
Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
17.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.100	6E-6	6E-7	6.3E-8	-9.817	0.000	0.000	-0.1233	0.000	0.000	17.100	-1E-4	-1E-5	-1.3E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.100	1E-4	1E-5	1.5E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
17.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.200	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.200	-5E-5	-5E-6	-4.9E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	17.200	-6E-5	-6E-6	-6.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.200	2E-4	2E-5	1.6E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
17.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.300	-5E-5	-5E-6	-5.1E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	17.300	-5E-5	-5E-6	-5.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.300	2E-4	2E-5	1.7E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
17.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.400	-3E-5	-3E-6	-3.1E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	17.400	-1E-4	-1E-5	-1.2E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.400	2E-4	2E-5	1.9E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
17.500	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.500	-4E-5	-4E-6	-3.9E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	17.500	-1E-4	-1E-5	-1.4E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.500	2E-4	2E-5	2.2E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
17.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.600	-8E-5	-8E-6	-8.3E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	17.600	-6E-5	-6E-6	-6.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.600	3E-4	3E-5	2.5E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
17.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.700	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.700	-7E-5	-7E-6	-7.3E-7	-9.817	0.000	0.109	-0.1233	0.000	0.001	17.700	-4E-5	-4E-6	-4.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.700	3E-4	3E-5	2.8E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
17.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.800	-6E-5	-6E-6	-6.1E-7	-9.817	0.022	0.109	-0.1233	2.740E-4	0.001	17.800	-2E-5	-2E-6	-2.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.800	3E-4	3E-5	2.5E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
17.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.900	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.900	-6E-5	-6E-6	-6.3E-7	-9.813	0.022	-0.109	-0.1232	2.740E-4	-0.001	17.900	-5E-5	-5E-6	-4.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.900	3E-4	3E-5	2.6E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.000	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.000	-4E-5	-4E-6	-4.5E-7	-9.813	0.000	-0.109	-0.1232	0.000	-0.001	18.000	-3E-5	-3E-6	-3.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.000	3E-4	3E-5	2.8E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.100	-7E-5	-7E-6	-7.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.100	-8E-6	-8E-7	-7.9E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.100	3E-4	3E-5	2.6E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.200	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.200	-8E-5	-8E-6	-7.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.200	2E-5	2E-6	1.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.200	3E-4	3E-5	2.6E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.300	-3E-5	-3E-6	-3.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.300	-2E-5	-2E-6	-1.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.300	3E-4	3E-5	2.8E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.400	-2E-5	-2E-6	-2.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.400	-5E-5	-5E-6	-5.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.400	2E-4	2E-5	2.3E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.500	-7E-6	-7E-7	-7.0E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.500	-6E-5	-6E-6	-5.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.500	2E-4	2E-5	2.4E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.600	-2E-5	-2E-6	-1.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.600	-2E-5	-2E-6	-1.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.600	3E-4	3E-5	3.0E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.700	-7E-5	-7E-6	-6.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.700	3E-5	3E-6	2.6E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.700	3E-4	3E-5	3.0E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.800	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.800	-1E-4	-1E-5	-1.0E-6	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.800	-5E-6	-5E-7	-5.2E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.800	3E-4	3E-5	3.3E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
18.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	18.900	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	18.900	-6E-5	-6E-6	-5.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	18.900	-4E-5	-4E-6	-3.7E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											18.900	3E-4	3E-5	3.4E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
19.000	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.000	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.000	-5E-5	-5E-6	-5.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	19.000	-6E-6	-6E-7	-6.3E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000											19.000	3E-4	3E-5	2.6E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
19.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.100	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.100	-5E-5	-5E-6	-5.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	19.100	-5E-5	-5E-6	-5.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											19.100	3E-4	3E-5	2.7E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
19.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.200	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.200	-5E-5	-5E-6	-4.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	19.200	-7E-5	-7E-6	-7.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											19.200	3E-4	3E-5	3.0E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
19.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.300	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.300	-7E-5	-7E-6	-7.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	19.300	-5E-5	-5E-6	-5.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											19.300	3E-4	3E-5	3.3E-6	-9.918	0.000		-0.1245	0.000																															
19.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.400	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.400	-7E-5	-7E-6	-6.6E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000	19.400	-8E-5	-8E-6	-8.3E-7	-9.041	0.000		-0.1135	0.000																																																			
19.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.500	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.500	-3E-5	-3E-6	-2.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
19.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.600	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.600	7E-6	7E-7	6.8E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
19.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.700	-3E-5	-3E-6	-2.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
19.800	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.800	-3E-5	-3E-6	-2.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
19.900	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	19.900	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	19.900	4E-6	4E-7	4.0E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.000	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.000	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.000	-2E-5	-2E-6	-1.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.100	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.100	-1E-5	-1E-6	-1.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.200	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.200	-3E-6	-3E-7	-2.9E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.300	3E-5	3E-6	3.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.400	3E-5	3E-6	3.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.500	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.500	8E-6	8E-7	8.4E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.600	-2E-5	-2E-6	-1.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.700	4E-6	4E-7	3.9E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.800	1E-5	1E-6	1.4E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
20.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	20.900	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	20.900	-3E-5	-3E-6	-2.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.000	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.000	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.000	-4E-6	-4E-7	-3.8E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.100	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.100	3E-5	3E-6	2.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.200	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.200	1E-5	1E-6	1.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.300	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.300	6E-5	6E-6	6.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.400	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.400	4E-5	4E-6	3.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.500	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.500	4E-6	4E-7	4.0E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.600	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.600	-5E-5	-5E-6	-4.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.700	-8E-5	-8E-6	-8.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.800	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.800	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.800	-2E-5	-2E-6	-2.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
21.900	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	21.900	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	21.900	-1E-5	-1E-6	-1.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.000	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.000	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.000	-4E-5	-4E-6	-4.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.100	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.100	-6E-5	-6E-6	-6.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.200	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.200	-4E-5	-4E-6	-4.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.300	-7E-5	-7E-6	-6.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.400	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.400	-3E-5	-3E-6	-3.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.500	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.500	1E-5	1E-6	1.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.600	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.600	2E-5	2E-6	1.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.700	3E-6	3E-7	3.2E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.800	2E-5	2E-6	2.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
22.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	22.900	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	22.900	2E-5	2E-6	2.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.000	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.000	3E-5	3E-6	2.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.100	-3E-5	-3E-6	-2.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.200	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.200	-4E-5	-4E-6	-4.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.300	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.300	-7E-5	-7E-6	-6.6E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.400	-4E-5	-4E-6	-3.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.500	-2E-6	-2E-7	-1.8E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.600	-4E-6	-4E-7	-3.6E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.700	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.700	3E-5	3E-6	3.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.800	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.800	7E-5	7E-6	6.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
23.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	23.900	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	23.900	-9E-6	-9E-7	-9.4E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.000	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.000	-6E-5	-6E-6	-5.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
