Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #10,Run #10,Run #10,Run #10,Run #11,Run #11,Run #11,Run #11,Run #11,Run #11,Run #11,Run #12,Run #12,Run #12,Run #12,Run #12,Run #12,Run #12
Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²)
1.52,0,0,0,0,0,0,1.52,0,0,0,0,0,0,,,,,,,,1.52,26.267,46.251,43.633,,,,,,,,,,,1.52,23.003,41.888,-8.88E-12,0.5492,1,2.78E-13,1.52,30.316,-0.873,87.266,0.7237,-0.021,2.083,1.52,16.005,22.689,-43.633,0.3821,0.542,-1.042,1.52,11.135,20.071,43.633,0.2658,0.479,1.042,1.52,16.616,23.562,43.633,0.3967,0.562,1.042,1.52,25.045,31.416,43.633,0.5979,0.75,1.042,1.52,6.161,14.835,43.633,0.1471,0.354,1.042
1.53,0,0,0,0,0,0,1.53,0,0,0,0,0,0,,,,,,,,1.53,26.738,47.124,43.633,,,,,,,,,,,1.53,23.422,41.888,43.633,0.5592,1,1.042,1.53,30.316,0,43.633,0.7237,0,1.042,1.53,16.232,22.689,43.633,0.3875,0.542,1.042,1.53,11.345,20.071,0,0.2708,0.479,0,1.53,16.86,23.562,0,0.4025,0.562,0,1.53,25.36,31.416,-8.88E-12,0.6054,0.75,0,1.53,6.318,14.835,0,0.1508,0.354,0
1.54,0,0,0,0,0,0,1.54,0,0,0,0,0,0,,,,,,,,1.54,27.21,47.124,43.633,,,,,,,,,,,1.54,23.841,42.761,87.266,0.5692,1.021,2.083,1.54,30.316,0,0,0.7237,0,0,1.54,16.458,23.562,43.633,0.3929,0.563,1.042,1.54,11.537,20.071,43.633,0.2754,0.479,1.042,1.54,17.087,23.562,8.88E-12,0.4079,0.562,0,1.54,25.674,31.416,43.633,0.6129,0.75,1.042,1.54,6.458,14.835,43.633,0.1542,0.354,1.042
1.55,0,0,0,0,0,0,1.55,0,0,0,0,0,0,,,,,,,,1.55,27.681,47.997,43.633,,,,,,,,,,,1.55,24.278,43.633,43.633,0.5796,1.042,1.042,1.55,30.316,0,0,0.7237,0,0,1.55,16.703,23.562,0,0.3987,0.562,-1.33E-13,1.55,11.746,20.944,0,0.2804,0.5,0,1.55,17.331,23.562,0,0.4137,0.562,1.33E-13,1.55,25.988,32.289,43.633,0.6204,0.771,1.042,1.55,6.615,15.708,0,0.1579,0.375,0
1.56,0,0,0,0,0,0,1.56,0,0,0,0,0,0,,,,,,,,1.56,28.17,47.997,0,,,,,,,,,,,1.56,24.714,43.633,8.88E-12,0.59,1.042,0,1.56,30.316,0,0,0.7237,0,0,1.56,16.93,23.562,43.633,0.4042,0.562,1.042,1.56,11.956,20.071,-43.633,0.2854,0.479,-1.042,1.56,17.558,23.562,43.633,0.4192,0.563,1.042,1.56,26.32,32.289,-43.633,0.6283,0.771,-1.042,1.56,6.772,14.835,-43.633,0.1617,0.354,-1.042
1.57,0,0,0,0,0,0,1.57,0,0,0,0,0,0,,,,,,,,1.57,28.641,47.997,43.633,,,,,,,,,,,1.57,25.15,43.633,43.633,0.6004,1.042,1.042,1.57,30.316,0,0,0.7237,0,0,1.57,17.174,24.435,0,0.41,0.583,0,1.57,12.147,20.071,43.633,0.29,0.479,1.042,1.57,17.802,24.435,43.633,0.425,0.583,1.042,1.57,26.634,31.416,0,0.6358,0.75,2.78E-13,1.57,6.912,14.835,43.633,0.165,0.354,1.042
1.58,0,0,0,0,0,0,1.58,0,0,0,0,0,0,,,,,,,,1.58,29.13,48.869,43.633,,,,,,,,,,,1.58,25.587,44.506,43.633,0.6108,1.062,1.042,1.58,30.316,0,,0.7237,0,,1.58,17.418,23.562,-43.633,0.4158,0.562,-1.042,1.58,12.357,20.944,43.633,0.295,0.5,1.042,1.58,18.047,24.435,0,0.4308,0.583,0,1.58,26.948,32.289,87.266,0.6433,0.771,2.083,1.58,7.069,15.708,87.266,0.1687,0.375,2.083
1.59,0,0,0,0,0,0,1.59,0,0,0,0,0,0,,,,,,,,1.59,29.618,48.869,43.633,,,,,,,,,,,1.59,26.04,44.506,8.88E-12,0.6217,1.062,0,,,,,,,,1.59,17.645,23.562,43.633,0.4212,0.562,1.042,1.59,12.566,20.944,4.44E-12,0.3,0.5,0,1.59,18.291,24.435,0,0.4367,0.583,0,1.59,27.279,33.161,0,0.6512,0.792,-2.78E-13,1.59,7.226,16.581,43.633,0.1725,0.396,1.042
1.6,0,0,0,0,0,0,1.6,0,0,0,0,0,0,,,,,,,,1.6,30.107,49.742,0,,,,,,,,,,,1.6,26.477,44.506,87.266,0.6321,1.062,2.083,,,,,,,,1.6,17.89,24.435,43.633,0.4271,0.583,1.042,1.6,12.776,20.944,43.633,0.305,0.5,1.042,1.6,18.535,24.435,0,0.4425,0.583,1.39E-13,1.6,27.611,32.289,-43.633,0.6592,0.771,-1.042,1.6,7.4,16.581,-43.633,0.1767,0.396,-1.042
1.61,0,0,0,0,0,0,1.61,0,0,0,0,0,0,,,,,,,,1.61,30.613,48.869,-261.799,,,,,,,,,,,1.61,26.93,46.251,87.266,0.6429,1.104,2.083,,,,,,,,1.61,18.134,24.435,0,0.4329,0.583,1.39E-13,1.61,12.985,21.817,43.633,0.31,0.521,1.042,1.61,18.78,24.435,0,0.4483,0.583,0,1.61,27.925,32.289,43.633,0.6667,0.771,1.042,1.61,7.557,15.708,2.13E-12,0.1804,0.375,6.94E-14
1.62,0,0,0,0,0,0,1.62,0,0,0,0,0,0,,,,,,,,1.62,31.084,44.506,-1134.464,,,,,,,,,,,1.62,27.402,46.251,-8.88E-12,0.6542,1.104,-2.78E-13,,,,,,,,1.62,18.378,24.435,8.88E-12,0.4387,0.583,0,1.62,13.212,21.817,-43.633,0.3154,0.521,-1.042,1.62,19.024,24.435,8.88E-12,0.4542,0.583,-1.39E-13,1.62,28.257,33.161,43.633,0.6746,0.792,1.042,1.62,7.714,16.581,43.633,0.1842,0.396,1.042
1.63,0,0,0,0,0,0,1.63,0,0,0,0,0,0,,,,,,,,1.63,31.503,26.18,-2007.128,,,,,,,,,,,1.63,27.855,46.251,43.633,0.665,1.104,1.042,,,,,,,,1.63,18.623,24.435,43.633,0.4446,0.583,1.042,1.63,13.422,20.944,0,0.3204,0.5,1.39E-13,1.63,19.268,24.435,43.633,0.46,0.583,1.042,1.63,28.588,33.161,-43.633,0.6825,0.792,-1.042,1.63,7.889,16.581,-2.13E-12,0.1883,0.396,-6.94E-14
1.64,0,0,0,0,0,0,1.64,0,0,0,0,0,0,,,,,,,,1.64,31.608,4.363,-1439.896,,,,,,,,,,,1.64,28.327,47.124,43.633,0.6762,1.125,1.042,,,,,,,,1.64,18.867,25.307,43.633,0.4504,0.604,1.042,1.64,13.631,21.817,87.266,0.3254,0.521,2.083,1.64,19.513,25.307,87.266,0.4658,0.604,2.083,1.64,28.92,32.289,-130.9,0.6904,0.771,-3.125,1.64,8.046,16.581,43.633,0.1921,0.396,1.042
1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,,,,,,,,1.65,31.59,-2.618,-436.332,,,,,,,,,,,1.65,28.798,47.124,1.74E-11,0.6875,1.125,3.55E-13,,,,,,,,1.65,19.129,25.307,2.29E-11,0.4567,0.604,4.77E-13,1.65,13.858,22.689,1.65E-11,0.3308,0.542,2.89E-13,1.65,19.775,26.18,2.29E-11,0.4721,0.625,3.39E-13,1.65,29.234,30.543,-218.166,0.6979,0.729,-5.208,1.65,8.22,17.453,43.633,0.1962,0.417,1.042
1.66,0,0,0,0,0,0,1.66,0,0,0,0,0,0,,,,,,,,1.66,31.556,-4.363,-87.266,,,,,,,,,,,1.66,29.269,47.124,-87.266,0.6987,1.125,-2.083,,,,,,,,1.66,19.373,25.307,1.40E-11,0.4625,0.604,3.39E-13,1.66,14.085,21.817,-43.633,0.3362,0.521,-1.042,1.66,20.036,25.307,-43.633,0.4783,0.604,-1.042,1.66,29.531,27.925,-654.498,0.705,0.667,-15.625,1.66,8.395,17.453,9.59E-12,0.2004,0.417,2.33E-13
1.67,0,0,0,0,0,0,1.67,0,0,0,0,0,0,,,,,,,,1.67,31.503,-4.363,43.633,,,,,,,,,,,1.67,29.74,45.379,-479.965,0.71,1.083,-11.458,,,,,,,,1.67,19.635,25.307,-2.29E-11,0.4687,0.604,-3.39E-13,1.67,14.294,21.817,43.633,0.3412,0.521,1.042,1.67,20.281,25.307,43.633,0.4842,0.604,1.042,1.67,29.793,17.453,-1308.997,0.7112,0.417,-31.25,1.67,8.57,17.453,-9.59E-12,0.2046,0.417,-2.33E-13
1.68,0,0,0,0,0,0,1.68,0,0,0,0,0,0,,,,,,,,1.68,31.468,-3.491,87.266,,,,,,,,,,,1.68,30.177,37.525,-1265.364,0.7204,0.896,-30.208,,,,,,,,1.68,19.879,25.307,43.633,0.4746,0.604,1.042,1.68,14.521,22.689,43.633,0.3467,0.542,1.042,1.68,20.543,26.18,87.266,0.4904,0.625,2.083,1.68,29.88,1.745,-1178.097,0.7133,0.042,-28.125,1.68,8.744,17.453,-9.59E-12,0.2088,0.417,-2.33E-13
1.69,0,0,0,0,0,0,1.69,0,0,0,0,0,0,,,,,,,,1.69,31.433,-2.618,87.266,,,,,,,,,,,1.69,30.491,20.071,-1570.796,0.7279,0.479,-37.5,,,,,,,,1.69,20.141,26.18,43.633,0.4808,0.625,1.042,1.69,14.748,22.689,-4.44E-12,0.3521,0.542,1.39E-13,1.69,20.804,27.053,43.633,0.4967,0.646,1.042,1.69,29.828,-6.109,-436.332,0.7121,-0.146,-10.417,1.69,8.919,17.453,0,0.2129,0.417,0
1.7,0,0,0,0,0,0,1.7,0,0,0,0,0,0,,,,,,,,1.7,31.416,-1.745,87.266,,,,,,,,,,,1.7,30.578,6.109,-1003.564,0.73,0.146,-23.958,,,,,,,,1.7,20.403,26.18,0,0.4871,0.625,0,1.7,14.975,22.689,43.633,0.3575,0.542,1.042,1.7,21.084,27.053,-43.633,0.5033,0.646,-1.042,1.7,29.758,-6.981,-43.633,0.7104,-0.167,-1.042,1.7,9.093,17.453,43.633,0.2171,0.417,1.042
1.71,0,0,0,0,0,0,1.71,0,0,0,0,0,0,,,,,,,,1.71,31.398,-0.873,43.633,,,,,,,,,,,1.71,30.613,0,-479.965,0.7308,0,-11.458,,,,,,,,1.71,20.665,26.18,0,0.4933,0.625,-1.39E-13,1.71,15.202,23.562,43.633,0.3629,0.562,1.042,1.71,21.345,26.18,0,0.5096,0.625,1.39E-13,1.71,29.688,-6.981,8.88E-12,0.7088,-0.167,-2.78E-13,1.71,9.268,18.326,43.633,0.2212,0.437,1.042
1.72,0,0,0,0,0,0,1.72,0,0,0,0,0,0,,,,,,,,1.72,31.398,-0.873,0,,,,,,,,,,,1.72,30.578,-3.491,-174.533,0.73,-0.083,-4.167,,,,,,,,1.72,20.926,26.18,0,0.4996,0.625,0,1.72,15.446,23.562,-43.633,0.3687,0.562,-1.042,1.72,21.607,27.053,43.633,0.5158,0.646,1.042,1.72,29.618,-6.981,43.633,0.7071,-0.167,1.042,1.72,9.46,18.326,-4.44E-12,0.2258,0.437,-6.94E-14
1.73,0,0,0,0,0,0,1.73,0,0,0,0,0,0,,,,,,,,1.73,31.381,-0.873,43.633,,,,,,,,,,,1.73,30.543,-3.491,0,0.7292,-0.083,0,,,,,,,,1.73,21.188,26.18,0,0.5058,0.625,2.78E-13,1.73,15.673,22.689,0,0.3742,0.542,0,1.73,21.886,27.053,0,0.5225,0.646,0,1.73,29.548,-6.109,87.266,0.7054,-0.146,2.083,1.73,9.634,18.326,0,0.23,0.437,0
1.74,0,0,0,0,0,0,1.74,0,0,0,0,0,0,,,,,,,,1.74,31.381,0,43.633,,0,,,,,,,,,1.74,30.508,-3.491,43.633,0.7283,-0.083,1.042,,,,,,,,1.74,21.45,26.18,43.633,0.5121,0.625,1.042,1.74,15.9,23.562,43.633,0.3796,0.562,1.042,1.74,22.148,27.053,43.633,0.5287,0.646,1.042,1.74,29.496,-5.236,43.633,0.7042,-0.125,1.042,1.74,9.826,18.326,4.44E-12,0.2346,0.437,6.94E-14
1.75,0,0,0,0,0,0,1.75,0,0,0,0,0,0,,,,,,,,1.75,31.381,0,0,,0,,,,,,,,,1.75,30.473,-2.618,87.266,0.7275,-0.062,2.083,,,,,,,,1.75,21.712,27.053,43.633,0.5183,0.646,1.042,1.75,16.144,23.562,0,0.3854,0.562,1.33E-13,1.75,22.427,27.925,43.633,0.5354,0.667,1.042,1.75,29.444,-5.236,0,0.7029,-0.125,-2.78E-13,1.75,10.001,18.326,43.633,0.2387,0.437,1.042
1.76,0,0,0,0,0,0,1.76,0,0,0,0,0,0,,,,,,,,1.76,31.381,0,0,,0,,,,,,,,,1.76,30.456,-1.745,43.633,0.7271,-0.042,1.042,,,,,,,,1.76,21.991,27.053,0,0.525,0.646,2.78E-13,1.76,16.371,23.562,4.44E-12,0.3908,0.563,0,1.76,22.707,27.925,0,0.5421,0.667,2.78E-13,1.76,29.391,-5.236,0,0.7017,-0.125,-2.78E-13,1.76,10.193,19.199,43.633,0.2433,0.458,1.042
1.77,0,0,0,0,0,0,1.77,0,0,0,0,0,0,,,,,,,,1.77,31.381,0,0,,0,,,,,,,,,1.77,30.439,-1.745,0,0.7267,-0.042,2.78E-13,,,,,,,,1.77,22.253,27.053,43.633,0.5312,0.646,1.042,1.77,16.616,23.562,-8.88E-12,0.3967,0.562,-1.33E-13,1.77,22.986,27.925,8.88E-12,0.5487,0.667,0,1.77,29.339,-5.236,,0.7004,-0.125,,1.77,10.385,19.199,0,0.2479,0.458,6.94E-14
1.78,0,0,0,0,0,0,1.78,0,0,0,0,0,0,,,,,,,,1.78,31.381,0,,,0,,,,,,,,,1.78,30.421,-1.745,130.9,0.7262,-0.042,3.125,,,,,,,,1.78,22.532,27.925,43.633,0.5379,0.667,1.042,1.78,16.842,23.562,43.633,0.4021,0.562,1.042,1.78,23.265,27.925,8.88E-12,0.5554,0.667,-2.78E-13,,,,,,,,1.78,10.577,19.199,0,0.2525,0.458,-6.94E-14
1.79,0,0,0,0,0,0,1.79,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1.79,30.404,0.873,392.699,0.7258,0.021,9.375,,,,,,,,1.79,22.811,27.925,-43.633,0.5446,0.667,-1.042,1.79,17.087,24.435,87.266,0.4079,0.583,2.083,1.79,23.544,27.925,43.633,0.5621,0.667,1.042,,,,,,,,1.79,10.769,19.199,43.633,0.2571,0.458,1.042
1.8,0,0,0,0,0,0,1.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1.8,30.439,6.109,261.799,0.7267,0.146,6.25,,,,,,,,1.8,23.091,27.053,-43.633,0.5512,0.646,-1.042,1.8,17.331,25.307,43.633,0.4137,0.604,1.042,1.8,23.824,28.798,43.633,0.5687,0.688,1.042,,,,,,,,1.8,10.961,20.071,43.633,0.2617,0.479,1.042
1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1.81,30.526,6.109,-130.9,0.7287,0.146,-3.125,,,,,,,,1.81,23.353,27.053,43.633,0.5575,0.646,1.042,1.81,17.593,25.307,-43.633,0.42,0.604,-1.042,1.81,24.12,28.798,-43.633,0.5758,0.687,-1.042,,,,,,,,1.81,11.17,20.071,-43.633,0.2667,0.479,-1.042
1.82,0,0,0,0,0,0,1.82,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1.82,30.561,3.491,-218.166,0.7296,0.083,-5.208,,,,,,,,1.82,23.632,27.925,43.633,0.5642,0.667,1.042,1.82,17.837,24.435,-43.633,0.4258,0.583,-1.042,1.82,24.4,27.925,-8.88E-12,0.5825,0.667,2.72E-13,,,,,,,,1.82,11.362,19.199,0,0.2713,0.458,0
1.83,0,0,0,0,0,0,1.83,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1.83,30.596,1.745,,0.7304,0.042,,,,,,,,,1.83,23.911,27.925,43.633,0.5708,0.667,1.042,1.83,18.082,24.435,0,0.4317,0.583,0,1.83,24.679,28.798,87.266,0.5892,0.688,2.083,,,,,,,,1.83,11.554,20.071,87.266,0.2758,0.479,2.083
1.84,0,0,0,0,0,0,1.84,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,24.19,28.798,43.633,0.5775,0.688,1.042,1.84,18.326,24.435,43.633,0.4375,0.583,1.042,1.84,24.976,29.671,8.88E-12,0.5962,0.708,0,,,,,,,,1.84,11.764,20.944,0,0.2808,0.5,0
1.85,0,0,0,0,0,0,1.85,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,24.487,28.798,-43.633,0.5846,0.687,-1.042,1.85,18.57,25.307,43.633,0.4433,0.604,1.042,1.85,25.272,28.798,-43.633,0.6033,0.688,-1.042,,,,,,,,1.85,11.973,20.071,-43.633,0.2858,0.479,-1.042
1.86,0,0,0,0,0,0,1.86,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,24.766,27.925,8.88E-12,0.5912,0.667,2.72E-13,1.86,18.832,25.307,-8.88E-12,0.4496,0.604,0,1.86,25.552,28.798,43.633,0.61,0.688,1.042,,,,,,,,1.86,12.165,20.071,43.633,0.2904,0.479,1.042
1.87,0,0,0,0,0,0,1.87,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,25.045,28.798,87.266,0.5979,0.688,2.083,1.87,19.076,25.307,43.633,0.4554,0.604,1.042,1.87,25.848,29.671,43.633,0.6171,0.708,1.042,,,,,,,,1.87,12.374,20.944,43.633,0.2954,0.5,1.042
1.88,0,0,0,0,0,0,1.88,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,25.342,29.671,0,0.605,0.708,-2.72E-13,1.88,19.338,26.18,8.88E-12,0.4617,0.625,0,1.88,26.145,29.671,0,0.6242,0.708,0,,,,,,,,1.88,12.584,20.944,0,0.3004,0.5,-1.39E-13
1.89,0,0,0,0,0,0,1.89,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,25.639,28.798,-43.633,0.6121,0.687,-1.042,1.89,19.6,25.307,-43.633,0.4679,0.604,-1.042,1.89,26.442,29.671,43.633,0.6312,0.708,1.042,,,,,,,,1.89,12.793,20.944,43.633,0.3054,0.5,1.042
1.9,0,0,0,0,0,0,1.9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,25.918,28.798,43.633,0.6187,0.687,1.042,1.9,19.844,25.307,43.633,0.4737,0.604,1.042,1.9,26.738,30.543,43.633,0.6383,0.729,1.042,,,,,,,,1.9,13.003,21.817,43.633,0.3104,0.521,1.042
1.91,0,0,0,0,0,0,1.91,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,26.215,29.671,43.633,0.6258,0.708,1.042,1.91,20.106,26.18,43.633,0.48,0.625,1.042,1.91,27.053,30.543,1.71E-11,0.6458,0.729,6.83E-13,,,,,,,,1.91,13.23,21.817,1.21E-11,0.3158,0.521,4.27E-13
1.92,0,0,0,0,0,0,1.92,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,26.512,29.671,-1.63E-11,0.6329,0.708,-1.17E-13,1.92,20.368,26.18,-2.35E-11,0.4862,0.625,-3.50E-13,1.92,27.349,30.543,-2.59E-11,0.6529,0.729,-1.28E-13,,,,,,,,1.92,13.439,21.817,-1.21E-11,0.3208,0.521,-2.89E-13
1.93,0,0,0,0,0,0,1.93,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,26.808,29.671,-2.52E-11,0.64,0.708,-1.17E-13,1.93,20.63,26.18,-5.68E-12,0.4925,0.625,-3.50E-13,1.93,27.663,30.543,-8.17E-12,0.6604,0.729,-6.83E-13,,,,,,,,1.93,13.666,21.817,-7.64E-12,0.3262,0.521,-2.89E-13
1.94,0,0,0,0,0,0,1.94,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,27.105,29.671,43.633,0.6471,0.708,1.042,1.94,20.892,26.18,43.633,0.4987,0.625,1.042,1.94,27.96,30.543,43.633,0.6675,0.729,1.042,,,,,,,,1.94,13.875,21.817,43.633,0.3312,0.521,1.042
1.95,0,0,0,0,0,0,1.95,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,27.402,30.543,43.633,0.6542,0.729,1.042,1.95,21.153,27.053,43.633,0.505,0.646,1.042,1.95,28.274,31.416,43.633,0.675,0.75,1.042,,,,,,,,1.95,14.102,22.689,43.633,0.3367,0.542,1.042
1.96,0,0,0,0,0,0,1.96,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,27.716,30.543,8.88E-12,0.6617,0.729,0,1.96,21.433,27.053,0,0.5117,0.646,1.39E-13,1.96,28.588,31.416,-8.88E-12,0.6825,0.75,0,,,,,,,,1.96,14.329,22.689,0,0.3421,0.542,1.39E-13
1.97,0,0,0,0,0,0,1.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,28.013,30.543,43.633,0.6687,0.729,1.042,1.97,21.694,27.053,43.633,0.5179,0.646,1.042,1.97,28.903,31.416,-43.633,0.69,0.75,-1.042,,,,,,,,1.97,14.556,22.689,4.44E-12,0.3475,0.542,1.39E-13
1.98,0,0,0,0,0,0,1.98,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,28.327,31.416,-8.88E-12,0.6762,0.75,2.78E-13,1.98,21.974,27.925,8.88E-12,0.5246,0.667,0,1.98,29.217,30.543,-87.266,0.6975,0.729,-2.083,,,,,,,,1.98,14.783,22.689,0,0.3529,0.542,-1.39E-13
1.99,0,0,0,0,0,0,1.99,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,28.641,30.543,-43.633,0.6837,0.729,-1.042,1.99,22.253,27.053,-2.43E-11,0.5312,0.646,-6.50E-13,1.99,29.514,29.671,-174.533,0.7046,0.708,-4.167,,,,,,,,1.99,15.01,22.689,43.633,0.3583,0.542,1.042
2,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28.938,30.543,8.88E-12,0.6908,0.729,-2.78E-13,2,22.515,27.925,87.266,0.5375,0.667,2.083,2,29.81,27.053,-436.332,0.7117,0.646,-10.417,,,,,,,,2,15.237,23.562,43.633,0.3637,0.562,1.042
2.01,0,0,0,0,0,0,2.01,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,29.252,30.543,-87.266,0.6983,0.729,-2.083,2.01,22.811,28.798,1.55E-11,0.5446,0.688,3.72E-13,2.01,30.055,20.944,-872.664,0.7175,0.5,-20.833,,,,,,,,2.01,15.481,23.562,8.70E-12,0.3696,0.563,3.16E-13
2.02,0,0,0,0,0,0,2.02,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,29.548,28.798,-261.799,0.7054,0.688,-6.25,2.02,23.091,27.925,-43.633,0.5512,0.667,-1.042,2.02,30.229,9.599,-1134.464,0.7217,0.229,-27.083,,,,,,,,2.02,15.708,23.562,0,0.375,0.562,-1.33E-13
2.03,0,0,0,0,0,0,2.03,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,29.828,25.307,-479.965,0.7121,0.604,-11.458,2.03,23.37,27.925,43.633,0.5579,0.667,1.042,2.03,30.247,-1.745,-741.765,0.7221,-0.042,-17.708,,,,,,,,2.03,15.952,23.562,3.06E-11,0.3808,0.562,6.22E-13
2.04,0,0,0,0,0,0,2.04,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,30.055,19.199,-959.931,0.7175,0.458,-22.917,2.04,23.649,28.798,43.633,0.5646,0.688,1.042,2.04,30.194,-5.236,-174.533,0.7208,-0.125,-4.167,,,,,,,,2.04,16.179,23.562,43.633,0.3862,0.563,1.042
2.05,0,0,0,0,0,0,2.05,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,30.212,6.109,-1265.364,0.7212,0.146,-30.208,2.05,23.946,28.798,-3.20E-11,0.5717,0.687,-1.04E-12,2.05,30.142,-5.236,5.82E-12,0.7196,-0.125,4.16E-13,,,,,,,,2.05,16.424,24.435,43.633,0.3921,0.583,1.042
2.06,0,0,0,0,0,0,2.06,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,30.177,-6.109,-741.765,0.7204,-0.146,-17.708,2.06,24.225,28.798,43.633,0.5783,0.687,1.042,2.06,30.089,-5.236,0,0.7183,-0.125,2.78E-13,,,,,,,,2.06,16.668,24.435,-8.88E-12,0.3979,0.583,0
2.07,0,0,0,0,0,0,2.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,30.089,-8.727,-130.9,0.7183,-0.208,-3.125,2.07,24.522,29.671,0,0.5854,0.708,2.72E-13,2.07,30.037,-5.236,0,0.7171,-0.125,-2.78E-13,,,,,,,,2.07,16.912,24.435,0,0.4038,0.583,-1.39E-13
